book,chapter,verse,monad,text,ktv,phtext,phsep
Numeri,1,46,70279,חֲמֵ֥שׁ ,,ḥᵃmˌēš, 
Numeri,1,46,70280,מֵאֹ֖ות ,,mēʔˌôṯ, 
Numeri,1,46,70282,חֲמִשִּֽׁים׃ ,,ḥᵃmiššˈîm, . 
Numeri,2,4,70475,צְבָאֹ֖ו ,,ṣᵊvāʔˌô, 
Numeri,2,4,70477,פְקֻדֵיהֶ֑ם ,,fᵊquḏêhˈem, 
Numeri,2,4,70478,אַרְבָּעָ֧ה ,,ʔarbāʕˈā, 
Numeri,2,4,70480,שִׁבְעִ֛ים ,,šivʕˈîm, 
Numeri,2,4,70481,אֶ֖לֶף ,,ʔˌelef, 
Numeri,2,4,70483,שֵׁ֥שׁ ,,šˌēš, 
Numeri,2,4,70484,מֵאֹֽות׃ ,,mēʔˈôṯ, . 
Numeri,2,6,70500,צְבָאֹ֖ו ,,ṣᵊvāʔˌô, 
Numeri,2,6,70502,פְקֻדָ֑יו ,,fᵊquḏˈāʸw, 
Numeri,2,6,70503,אַרְבָּעָ֧ה ,,ʔarbāʕˈā, 
Numeri,2,6,70505,חֲמִשִּׁ֛ים ,,ḥᵃmiššˈîm, 
Numeri,2,6,70506,אֶ֖לֶף ,,ʔˌelef, 
Numeri,2,6,70508,אַרְבַּ֥ע ,,ʔarbˌaʕ, 
Numeri,2,6,70509,מֵאֹֽות׃ ס ,,mēʔˈôṯ . s, 
Numeri,2,8,70521,צְבָאֹ֖ו ,,ṣᵊvāʔˌô, 
Numeri,2,8,70523,פְקֻדָ֑יו ,,fᵊquḏˈāʸw, 
Numeri,2,8,70524,שִׁבְעָ֧ה ,,šivʕˈā, 
Numeri,2,8,70526,חֲמִשִּׁ֛ים ,,ḥᵃmiššˈîm, 
Numeri,2,8,70527,אֶ֖לֶף ,,ʔˌelef, 
Numeri,2,8,70529,אַרְבַּ֥ע ,,ʔarbˌaʕ, 
Numeri,2,8,70530,מֵאֹֽות׃ ,,mēʔˈôṯ, . 
Numeri,2,9,70531,כָּֽל־,,kˈol-,
Numeri,2,9,70533,פְּקֻדִ֞ים ,,ppᵊquḏˈîm, 
Numeri,2,9,70537,מְאַ֨ת ,,mᵊʔˌaṯ, 
Numeri,2,9,70538,אֶ֜לֶף ,,ʔˈelef, 
Numeri,2,9,70540,שְׁמֹנִ֥ים ,,šᵊmōnˌîm, 
Numeri,2,9,70541,אֶ֛לֶף ,,ʔˈelef, 
Numeri,2,9,70543,שֵֽׁשֶׁת־,,šˈēšeṯ-,
Numeri,2,9,70544,אֲלָפִ֥ים ,,ʔᵃlāfˌîm, 
Numeri,2,9,70546,אַרְבַּע־,,ʔarbaʕ-,
Numeri,2,9,70547,מֵאֹ֖ות ,,mēʔˌôṯ, 
Numeri,2,11,70567,צְבָאֹ֖ו ,,ṣᵊvāʔˌô, 
Numeri,2,11,70569,פְקֻדָ֑יו ,,fᵊquḏˈāʸw, 
Numeri,2,11,70570,שִׁשָּׁ֧ה ,,šiššˈā, 
Numeri,2,11,70572,אַרְבָּעִ֛ים ,,ʔarbāʕˈîm, 
Numeri,2,11,70573,אֶ֖לֶף ,,ʔˌelef, 
Numeri,2,11,70575,חֲמֵ֥שׁ ,,ḥᵃmˌēš, 
Numeri,2,11,70576,מֵאֹֽות׃ ,,mēʔˈôṯ, . 
Numeri,2,13,70592,צְבָאֹ֖ו ,,ṣᵊvāʔˌô, 
Numeri,2,13,70594,פְקֻדֵיהֶ֑ם ,,fᵊquḏêhˈem, 
Numeri,2,13,70595,תִּשְׁעָ֧ה ,,tišʕˈā, 
Numeri,2,13,70597,חֲמִשִּׁ֛ים ,,ḥᵃmiššˈîm, 
Numeri,2,13,70598,אֶ֖לֶף ,,ʔˌelef, 
Numeri,2,13,70600,שְׁלֹ֥שׁ ,,šᵊlˌōš, 
Numeri,2,13,70601,מֵאֹֽות׃ ,,mēʔˈôṯ, . 
Numeri,2,15,70614,צְבָאֹ֖ו ,,ṣᵊvāʔˌô, 
Numeri,2,15,70616,פְקֻדֵיהֶ֑ם ,,fᵊquḏêhˈem, 
Numeri,2,15,70617,חֲמִשָּׁ֤ה ,,ḥᵃmiššˈā, 
Numeri,2,15,70619,אַרְבָּעִים֙ ,,ʔarbāʕîm, 
Numeri,2,15,70620,אֶ֔לֶף ,,ʔˈelef, 
Numeri,2,15,70622,שֵׁ֥שׁ ,,šˌēš, 
Numeri,2,15,70623,מֵאֹ֖ות ,,mēʔˌôṯ, 
Numeri,2,15,70625,חֲמִשִּֽׁים׃ ,,ḥᵃmiššˈîm, . 
Numeri,2,16,70626,כָּֽל־,,kˈol-,
Numeri,2,16,70628,פְּקֻדִ֞ים ,,ppᵊquḏˈîm, 
Numeri,2,16,70632,מְאַ֨ת ,,mᵊʔˌaṯ, 
Numeri,2,16,70633,אֶ֜לֶף ,,ʔˈelef, 
Numeri,2,16,70635,אֶחָ֨ד ,,ʔeḥˌāḏ, 
Numeri,2,16,70637,חֲמִשִּׁ֥ים ,,ḥᵃmiššˌîm, 
Numeri,2,16,70638,אֶ֛לֶף ,,ʔˈelef, 
Numeri,2,16,70640,אַרְבַּע־,,ʔarbaʕ-,
Numeri,2,16,70641,מֵאֹ֥ות ,,mēʔˌôṯ, 
Numeri,2,16,70643,חֲמִשִּׁ֖ים ,,ḥᵃmiššˌîm, 
Numeri,2,19,70685,צְבָאֹ֖ו ,,ṣᵊvāʔˌô, 
Numeri,2,19,70687,פְקֻדֵיהֶ֑ם ,,fᵊquḏêhˈem, 
Numeri,2,19,70688,אַרְבָּעִ֥ים ,,ʔarbāʕˌîm, 
Numeri,2,19,70689,אֶ֖לֶף ,,ʔˌelef, 
Numeri,2,19,70691,חֲמֵ֥שׁ ,,ḥᵃmˌēš, 
Numeri,2,19,70692,מֵאֹֽות׃ ,,mēʔˈôṯ, . 
Numeri,2,21,70706,צְבָאֹ֖ו ,,ṣᵊvāʔˌô, 
Numeri,2,21,70708,פְקֻדֵיהֶ֑ם ,,fᵊquḏêhˈem, 
Numeri,2,21,70709,שְׁנַ֧יִם ,,šᵊnˈayim, 
Numeri,2,21,70711,שְׁלֹשִׁ֛ים ,,šᵊlōšˈîm, 
Numeri,2,21,70712,אֶ֖לֶף ,,ʔˌelef, 
Numeri,2,21,70714,מָאתָֽיִם׃ ,,māṯˈāyim, . 
Numeri,2,23,70727,צְבָאֹ֖ו ,,ṣᵊvāʔˌô, 
Numeri,2,23,70729,פְקֻדֵיהֶ֑ם ,,fᵊquḏêhˈem, 
Numeri,2,23,70730,חֲמִשָּׁ֧ה ,,ḥᵃmiššˈā, 
Numeri,2,23,70732,שְׁלֹשִׁ֛ים ,,šᵊlōšˈîm, 
Numeri,2,23,70733,אֶ֖לֶף ,,ʔˌelef, 
Numeri,2,23,70735,אַרְבַּ֥ע ,,ʔarbˌaʕ, 
Numeri,2,23,70736,מֵאֹֽות׃ ,,mēʔˈôṯ, . 
Numeri,2,24,70737,כָּֽל־,,kˈol-,
Numeri,2,24,70739,פְּקֻדִ֞ים ,,ppᵊquḏˈîm, 
Numeri,2,24,70743,מְאַ֥ת ,,mᵊʔˌaṯ, 
Numeri,2,24,70744,אֶ֛לֶף ,,ʔˈelef, 
Numeri,2,24,70746,שְׁמֹֽנַת־,,šᵊmˈōnaṯ-,
Numeri,2,24,70747,אֲלָפִ֥ים ,,ʔᵃlāfˌîm, 
Numeri,2,24,70749,מֵאָ֖ה ,,mēʔˌā, 
Numeri,2,26,70770,צְבָאֹ֖ו ,,ṣᵊvāʔˌô, 
Numeri,2,26,70772,פְקֻדֵיהֶ֑ם ,,fᵊquḏêhˈem, 
Numeri,2,26,70773,שְׁנַ֧יִם ,,šᵊnˈayim, 
Numeri,2,26,70775,שִׁשִּׁ֛ים ,,šiššˈîm, 
Numeri,2,26,70776,אֶ֖לֶף ,,ʔˌelef, 
Numeri,2,26,70778,שְׁבַ֥ע ,,šᵊvˌaʕ, 
Numeri,2,26,70779,מֵאֹֽות׃ ,,mēʔˈôṯ, . 
Numeri,2,28,70795,צְבָאֹ֖ו ,,ṣᵊvāʔˌô, 
Numeri,2,28,70797,פְקֻדֵיהֶ֑ם ,,fᵊquḏêhˈem, 
Numeri,2,28,70798,אֶחָ֧ד ,,ʔeḥˈāḏ, 
Numeri,2,28,70800,אַרְבָּעִ֛ים ,,ʔarbāʕˈîm, 
Numeri,2,28,70801,אֶ֖לֶף ,,ʔˌelef, 
Numeri,2,28,70803,חֲמֵ֥שׁ ,,ḥᵃmˌēš, 
Numeri,2,28,70804,מֵאֹֽות׃ ,,mēʔˈôṯ, . 
Numeri,2,30,70817,צְבָאֹ֖ו ,,ṣᵊvāʔˌô, 
Numeri,2,30,70819,פְקֻדֵיהֶ֑ם ,,fᵊquḏêhˈem, 
Numeri,2,30,70820,שְׁלֹשָׁ֧ה ,,šᵊlōšˈā, 
Numeri,2,30,70822,חֲמִשִּׁ֛ים ,,ḥᵃmiššˈîm, 
Numeri,2,30,70823,אֶ֖לֶף ,,ʔˌelef, 
Numeri,2,30,70825,אַרְבַּ֥ע ,,ʔarbˌaʕ, 
Numeri,2,30,70826,מֵאֹֽות׃ ,,mēʔˈôṯ, . 
Numeri,2,31,70827,כָּל־,,kol-,
Numeri,2,31,70829,פְּקֻדִים֙ ,,ppᵊquḏîm, 
Numeri,2,31,70833,מְאַ֣ת ,,mᵊʔˈaṯ, 
Numeri,2,31,70834,אֶ֗לֶף ,,ʔˈelef, 
Numeri,2,31,70836,שִׁבְעָ֧ה ,,šivʕˈā, 
Numeri,2,31,70838,חֲמִשִּׁ֛ים ,,ḥᵃmiššˈîm, 
Numeri,2,31,70839,אֶ֖לֶף ,,ʔˌelef, 
Numeri,2,31,70841,שֵׁ֣שׁ ,,šˈēš, 
Numeri,2,31,70842,מֵאֹ֑ות ,,mēʔˈôṯ, 
Numeri,2,32,70856,כָּל־,,kol-,
Numeri,2,32,70857,פְּקוּדֵ֤י ,,pᵊqûḏˈê, 
Numeri,2,32,70859,מַּחֲנֹת֙ ,,mmaḥᵃnˌōṯ, 
Numeri,2,32,70862,שֵׁשׁ־,,šēš-,
Numeri,2,32,70863,מֵאֹ֥ות ,,mēʔˌôṯ, 
Numeri,2,32,70864,אֶ֨לֶף֙ ,,ʔˈelef, 
Numeri,2,32,70866,שְׁלֹ֣שֶׁת ,,šᵊlˈōšeṯ, 
Numeri,2,32,70867,אֲלָפִ֔ים ,,ʔᵃlāfˈîm, 
Numeri,2,32,70869,חֲמֵ֥שׁ ,,ḥᵃmˌēš, 
Numeri,2,32,70870,מֵאֹ֖ות ,,mēʔˌôṯ, 
Numeri,2,32,70872,חֲמִשִּֽׁים׃ ,,ḥᵃmiššˈîm, . 
Numeri,3,22,71247,פְּקֻ֣דֵיהֶ֔ם ,,pᵊqˈuḏêhˈem, 
Numeri,3,22,71248,שִׁבְעַ֥ת ,,šivʕˌaṯ, 
Numeri,3,22,71249,אֲלָפִ֖ים ,,ʔᵃlāfˌîm, 
Numeri,3,22,71251,חֲמֵ֥שׁ ,,ḥᵃmˌēš, 
Numeri,3,22,71252,מֵאֹֽות׃ ,,mēʔˈôṯ, . 
Numeri,3,34,71430,פְקֻדֵיהֶם֙ ,,fᵊquḏêhˌem, 
Numeri,3,34,71440,שֵׁ֥שֶׁת ,,šˌēšeṯ, 
Numeri,3,34,71441,אֲלָפִ֖ים ,,ʔᵃlāfˌîm, 
Numeri,3,34,71443,מָאתָֽיִם׃ ,,māṯˈāyim, . 
Numeri,3,39,71523,כָּל־,,kol-,
Numeri,3,39,71524,פְּקוּדֵ֨י ,,pᵊqûḏˌê, 
Numeri,3,39,71526,לְוִיִּ֜ם ,,lᵊwiyyˈim, 
Numeri,3,39,71544,שְׁנַ֥יִם ,,šᵊnˌayim, 
Numeri,3,39,71546,עֶשְׂרִ֖ים ,,ʕeśrˌîm, 
Numeri,3,39,71547,אָֽלֶף׃ ס ,,ʔˈālef . s, 
Numeri,3,43,71612,כָל־,,ḵol-,
Numeri,3,43,71613,בְּכֹ֨ור ,,bᵊḵˌôr, 
Numeri,3,43,71614,זָכָ֜ר ,,zāḵˈār, 
Numeri,3,43,71625,שְׁנַ֤יִם ,,šᵊnˈayim, 
Numeri,3,43,71627,עֶשְׂרִים֙ ,,ʕeśrîm, 
Numeri,3,43,71628,אֶ֔לֶף ,,ʔˈelef, 
Numeri,3,43,71629,שְׁלֹשָׁ֥ה ,,šᵊlōšˌā, 
Numeri,3,43,71631,שִׁבְעִ֖ים ,,šivʕˌîm, 
Numeri,3,43,71633,מָאתָֽיִם׃ פ ,,māṯˈāyim . f, 
Numeri,4,36,72496,פְקֻדֵיהֶ֖ם ,,fᵊquḏêhˌem, 
Numeri,4,36,72499,אַלְפַּ֕יִם ,,ʔalpˈayim, 
Numeri,4,36,72500,שְׁבַ֥ע ,,šᵊvˌaʕ, 
Numeri,4,36,72501,מֵאֹ֖ות ,,mēʔˌôṯ, 
Numeri,4,36,72503,חֲמִשִּֽׁים׃ ,,ḥᵃmiššˈîm, . 
Numeri,4,40,72560,פְּקֻ֣דֵיהֶ֔ם ,,pᵊqˈuḏêhˈem, 
Numeri,4,40,72566,אַלְפַּ֕יִם ,,ʔalpˈayim, 
Numeri,4,40,72568,שֵׁ֥שׁ ,,šˌēš, 
Numeri,4,40,72569,מֵאֹ֖ות ,,mēʔˌôṯ, 
Numeri,4,40,72571,שְׁלֹשִֽׁים׃ ,,šᵊlōšˈîm, . 
Numeri,4,44,72625,פְקֻדֵיהֶ֖ם ,,fᵊquḏêhˌem, 
Numeri,4,44,72628,שְׁלֹ֥שֶׁת ,,šᵊlˌōšeṯ, 
Numeri,4,44,72629,אֲלָפִ֖ים ,,ʔᵃlāfˌîm, 
Numeri,4,44,72631,מָאתָֽיִם׃ ,,māṯˈāyim, . 
Numeri,4,48,72694,פְּקֻדֵיהֶ֑ם ,,pᵊquḏêhˈem, 
Numeri,4,48,72695,שְׁמֹנַ֣ת ,,šᵊmōnˈaṯ, 
Numeri,4,48,72696,אֲלָפִ֔ים ,,ʔᵃlāfˈîm, 
Numeri,4,48,72698,חֲמֵ֥שׁ ,,ḥᵃmˌēš, 
Numeri,4,48,72699,מֵאֹ֖ות ,,mēʔˌôṯ, 
Numeri,4,48,72701,שְׁמֹנִֽים׃ ,,šᵊmōnˈîm, . 
Numeri,7,86,75139,כַּפֹּ֨ות ,,kappˌôṯ, 
Numeri,7,86,75140,זָהָ֤ב ,,zāhˈāv, 
Numeri,7,86,75141,שְׁתֵּים־,,šᵊttêm-,
Numeri,7,86,75142,עֶשְׂרֵה֙ ,,ʕeśrˌē, 
Numeri,7,86,75153,כָּל־,,kol-,
Numeri,7,86,75154,זְהַ֥ב ,,zᵊhˌav, 
Numeri,7,86,75156,כַּפֹּ֖ות ,,kkappˌôṯ, 
Numeri,7,86,75157,עֶשְׂרִ֥ים ,,ʕeśrˌîm, 
Numeri,7,86,75159,מֵאָֽה׃ ,,mēʔˈā, . 
Numeri,7,87,75160,כָּל־,,kol-,
Numeri,7,87,75162,בָּקָ֨ר ,,bbāqˌār, 
Numeri,7,87,75166,שְׁנֵ֧ים ,,šᵊnˈêm, 
Numeri,7,87,75167,עָשָׂ֣ר ,,ʕāśˈār, 
Numeri,7,87,75170,שְׁנֵים־,,šᵊnêm-,
Numeri,7,87,75171,עָשָׂר֙ ,,ʕāśˌār, 
Numeri,7,87,75175,שְׁנֵ֥ים ,,šᵊnˌêm, 
Numeri,7,87,75176,עָשָׂ֖ר ,,ʕāśˌār, 
Numeri,7,88,75187,כֹ֞ל ,,ḵˈōl, 
Numeri,7,88,75188,בְּקַ֣ר׀ ,,bᵊqˈar, 
Numeri,7,88,75189,זֶ֣בַח ,,zˈevaḥ, 
Numeri,7,88,75191,שְּׁלָמִ֗ים ,,ššᵊlāmˈîm, 
Numeri,7,88,75192,עֶשְׂרִ֣ים ,,ʕeśrˈîm, 
Numeri,7,88,75194,אַרְבָּעָה֮ ,,ʔarbāʕā, 
Numeri,7,88,75197,שִׁשִּׁים֙ ,,šiššîm, 
Numeri,7,88,75199,שִׁשִּׁ֔ים ,,šiššˈîm, 
Numeri,7,88,75203,שִׁשִּׁ֑ים ,,šiššˈîm, 
Numeri,26,7,86041,פְקֻדֵיהֶ֗ם ,,fᵊquḏêhˈem, 
Numeri,26,7,86042,שְׁלֹשָׁ֤ה ,,šᵊlōšˈā, 
Numeri,26,7,86044,אַרְבָּעִים֙ ,,ʔarbāʕîm, 
Numeri,26,7,86045,אֶ֔לֶף ,,ʔˈelef, 
Numeri,26,7,86047,שְׁבַ֥ע ,,šᵊvˌaʕ, 
Numeri,26,7,86048,מֵאֹ֖ות ,,mēʔˌôṯ, 
Numeri,26,7,86050,שְׁלֹשִֽׁים׃ ,,šᵊlōšˈîm, . 
Numeri,26,34,86414,פְקֻ֣דֵיהֶ֔ם ,,fᵊqˈuḏêhˈem, 
Numeri,26,34,86415,שְׁנַ֧יִם ,,šᵊnˈayim, 
Numeri,26,34,86417,חֲמִשִּׁ֛ים ,,ḥᵃmiššˈîm, 
Numeri,26,34,86418,אֶ֖לֶף ,,ʔˌelef, 
Numeri,26,34,86420,שְׁבַ֥ע ,,šᵊvˌaʕ, 
Numeri,26,34,86421,מֵאֹֽות׃ ס ,,mēʔˈôṯ . s, 
Numeri,26,41,86519,פְקֻ֣דֵיהֶ֔ם ,,fᵊqˈuḏêhˈem, 
Numeri,26,41,86520,חֲמִשָּׁ֧ה ,,ḥᵃmiššˈā, 
Numeri,26,41,86522,אַרְבָּעִ֛ים ,,ʔarbāʕˈîm, 
Numeri,26,41,86523,אֶ֖לֶף ,,ʔˌelef, 
Numeri,26,41,86525,שֵׁ֥שׁ ,,šˌēš, 
Numeri,26,41,86526,מֵאֹֽות׃ ס ,,mēʔˈôṯ . s, 
Numeri,26,43,86542,כָּל־,,kol-,
Numeri,26,43,86543,מִשְׁפְּחֹ֥ת ,,mišpᵊḥˌōṯ, 
Numeri,26,43,86545,שּׁוּחָמִ֖י ,,ššûḥāmˌî, 
Numeri,26,43,86548,אַרְבָּעָ֧ה ,,ʔarbāʕˈā, 
Numeri,26,43,86550,שִׁשִּׁ֛ים ,,šiššˈîm, 
Numeri,26,43,86551,אֶ֖לֶף ,,ʔˌelef, 
Numeri,26,43,86553,אַרְבַּ֥ע ,,ʔarbˌaʕ, 
Numeri,26,43,86554,מֵאֹֽות׃ ס ,,mēʔˈôṯ . s, 
Numeri,26,50,86635,פְקֻ֣דֵיהֶ֔ם ,,fᵊqˈuḏêhˈem, 
Numeri,26,50,86636,חֲמִשָּׁ֧ה ,,ḥᵃmiššˈā, 
Numeri,26,50,86638,אַרְבָּעִ֛ים ,,ʔarbāʕˈîm, 
Numeri,26,50,86639,אֶ֖לֶף ,,ʔˌelef, 
Numeri,26,50,86641,אַרְבַּ֥ע ,,ʔarbˌaʕ, 
Numeri,26,50,86642,מֵאֹֽות׃ ,,mēʔˈôṯ, . 
Numeri,26,62,86812,פְקֻדֵיהֶ֗ם ,,fᵊquḏêhˈem, 
Numeri,26,62,86813,שְׁלֹשָׁ֤ה ,,šᵊlōšˈā, 
Numeri,26,62,86815,עֶשְׂרִים֙ ,,ʕeśrîm, 
Numeri,26,62,86816,אֶ֔לֶף ,,ʔˈelef, 
Numeri,31,32,89510,מַּלְקֹ֔וחַ ,,mmalqˈôₐḥ, 
Numeri,31,32,89520,שֵׁשׁ־,,šēš-,
Numeri,31,32,89521,מֵאֹ֥ות ,,mēʔˌôṯ, 
Numeri,31,32,89522,אֶ֛לֶף ,,ʔˈelef, 
Numeri,31,32,89524,שִׁבְעִ֥ים ,,šivʕˌîm, 
Numeri,31,32,89525,אֶ֖לֶף ,,ʔˌelef, 
Numeri,31,32,89527,חֲמֵֽשֶׁת־,,ḥᵃmˈēšeṯ-,
Numeri,31,32,89528,אֲלָפִֽים׃ ,,ʔᵃlāfˈîm, . 
Numeri,31,35,89552,כָּל־,,kol-,
Numeri,31,35,89553,נֶ֕פֶשׁ ,,nˈefeš, 
Numeri,31,35,89554,שְׁנַ֥יִם ,,šᵊnˌayim, 
Numeri,31,35,89556,שְׁלֹשִׁ֖ים ,,šᵊlōšˌîm, 
Numeri,31,35,89557,אָֽלֶף׃ ,,ʔˈālef, . 
Numeri,31,36,89561,מֶּחֱצָ֔ה ,,mmeḥᵉṣˈā, 
Numeri,31,36,89571,שְׁלֹשׁ־,,šᵊlōš-,
Numeri,31,36,89572,מֵאֹ֥ות ,,mēʔˌôṯ, 
Numeri,31,36,89573,אֶ֨לֶף֙ ,,ʔˈelef, 
Numeri,31,36,89575,שְׁלֹשִׁ֣ים ,,šᵊlōšˈîm, 
Numeri,31,36,89576,אֶ֔לֶף ,,ʔˈelef, 
Numeri,31,36,89578,שִׁבְעַ֥ת ,,šivʕˌaṯ, 
Numeri,31,36,89579,אֲלָפִ֖ים ,,ʔᵃlāfˌîm, 
Numeri,31,36,89581,חֲמֵ֥שׁ ,,ḥᵃmˌēš, 
Numeri,31,36,89582,מֵאֹֽות׃ ,,mēʔˈôṯ, . 
Numeri,31,37,89586,מֶּ֥כֶס ,,mmˌeḵes, 
Numeri,31,37,89592,שֵׁ֥שׁ ,,šˌēš, 
Numeri,31,37,89593,מֵאֹ֖ות ,,mēʔˌôṯ, 
Numeri,31,37,89594,חָמֵ֥שׁ ,,ḥāmˌēš, 
Numeri,31,37,89596,שִׁבְעִֽים׃ ,,šivʕˈîm, . 
Numeri,31,38,89599,בָּקָ֔ר ,,bbāqˈār, 
Numeri,31,38,89600,שִׁשָּׁ֥ה ,,šiššˌā, 
Numeri,31,38,89602,שְׁלֹשִׁ֖ים ,,šᵊlōšˌîm, 
Numeri,31,38,89603,אָ֑לֶף ,,ʔˈālef, 
